-3.94E+00,-1.95E+00,2
-3.86E+00,-1.28E+00,2
-3.52E+00,-8.89E-01,2
-3.82E+00,-7.11E-01,2
-3.11E+00,-2.82E-01,2
-2.65E+00,-3.58E-01,2
-3.73E+00,-1.29E+00,2
-3.48E+00,7.45E-02,2
-3.17E+00,3.01E-01,2
-4.17E+00,-1.50E+00,2
-3.39E+00,7.43E-02,2
-3.76E+00,-2.92E+00,2
-4.60E+00,-3.33E+00,2
-3.29E+00,-6.12E-02,2
-3.26E+00,-1.10E+00,2
-3.59E+00,-8.02E-01,2
-3.03E+00,-7.30E-01,2
-4.11E+00,-1.53E+00,2
-4.28E+00,-3.37E+00,2
-3.37E+00,-1.09E+00,2
-2.07E+00,-3.41E-01,2
-3.06E+00,-2.70E-01,2
-1.81E+00,7.81E-01,2
-3.06E+00,-6.48E-01,2
-3.45E+00,-1.58E+00,2
-2.86E+00,4.31E-01,2
-4.62E+00,-1.57E+00,2
-2.55E+00,-9.73E-01,2
-2.88E+00,5.37E-02,2
-3.54E+00,-4.67E-01,2
-4.10E-01,7.09E-01,2
-1.71E+00,1.25E-01,2
-5.56E-01,7.38E-01,2
-8.42E-01,1.19E+00,2
-2.07E+00,6.59E-01,2
-1.21E+00,1.05E+00,2
-1.28E+00,9.19E-01,2
-1.21E+00,9.92E-01,2
1.47E+00,-3.30E-01,3
1.75E+00,-5.42E-01,3
1.18E+00,-4.82E-01,3
2.61E+00,-4.23E-01,3
2.61E+00,-1.18E+00,3
3.60E+00,-2.67E+00,3
2.82E+00,-5.17E-01,3
2.17E+00,5.30E-02,3
1.64E+00,2.66E-01,3
4.35E+00,-2.46E+00,3
2.99E+00,-8.85E-01,3
2.73E+00,-2.34E+00,3
2.24E+00,-8.06E-01,3
3.39E+00,-1.14E+00,3
3.26E+00,-1.15E+00,3
3.67E+00,-2.44E+00,3
3.37E+00,-2.43E-01,3
1.88E+00,-1.81E+00,3
2.61E+00,-1.51E+00,3
3.20E+00,-1.96E+00,3
1.97E+00,3.10E-01,3
2.78E+00,-3.58E-01,3
2.46E+00,-1.11E+00,3
2.08E+00,-1.96E-02,3
3.77E+00,-2.11E+00,3
2.38E+00,1.16E+00,3
2.01E+00,-7.62E-01,3
2.59E+00,9.44E-02,3
3.03E+00,-1.86E+00,3
3.12E+00,-1.37E+00,3
4.23E+00,-2.65E+00,3
3.34E+00,-1.96E+00,3
3.28E+00,-1.40E+00,3
3.20E+00,-2.01E+00,3
4.11E+00,-2.51E+00,3
4.29E+00,-1.10E+00,3
3.53E+00,-2.03E+00,3
4.26E+00,-2.09E+00,3
3.36E+00,-1.79E+00,3
2.23E+00,1.06E+00,3
3.28E+00,-1.24E+00,3
2.30E+00,8.51E-02,3
2.46E+00,-5.10E-01,3
3.02E+00,-1.06E+00,3
2.10E+00,-3.16E-01,3
2.99E+00,-1.36E+00,3
2.77E+00,-1.57E+00,3
3.80E+00,-1.75E+00,3
3.98E+00,-2.15E+00,3
4.53E+00,-1.36E+00,3
3.82E+00,-2.23E+00,3
3.55E+00,-6.50E-01,3
3.04E+00,7.33E-01,3
4.09E+00,-2.35E+00,3
2.71E+00,3.46E-01,3
1.88E+00,5.08E-01,3
1.88E+00,-5.13E-03,3
1.31E+00,6.64E-01,3
1.86E+00,3.02E-01,3
1.66E+00,1.79E+00,3
2.25E+00,-5.59E-01,3
1.53E+00,1.74E+00,3
3.70E+00,-5.72E-01,3
2.41E+00,-1.18E+00,3
1.97E+00,-5.16E-02,3
2.50E+00,5.88E-01,3
3.68E+00,-7.87E-01,3
1.88E+00,-7.43E-01,3
2.64E+00,-4.24E-01,3
2.59E+00,-3.64E-01,3
