3.059577291057571924e-01,4.311280534431751604e-02,-5.703609779913483280e-01,-8.721291831236772651e-01,-3.002887720434610497e-01,4.644755490640571638e-02,-9.400131798885388856e-02,-2.679415123615114691e+00,-5.071597815053254799e-01,-2.066344921473416418e-01
3.871145209847272617e-01,1.570187956555845754e-01,-6.427083605990310256e-01,-8.453897720697002294e-01,-3.594134703411642207e-01,1.051715277704722701e-01,-2.508975129244755270e-02,-2.883400409478514614e+00,-7.172569468008853644e-01,-1.126907944062717493e-01
5.851354406276703113e-01,3.439506053877616765e-01,-7.700386919802287844e-01,-9.336284697909460473e-01,-1.898434650805626289e-01,2.701375086482055154e-01,2.346789452591832026e-01,-3.829269856686230433e+00,-1.373982298453545470e+00,9.038992164642831173e-02
5.010643852105826079e-01,2.405072000327432569e-01,-7.051431257563498534e-01,-9.233848363798482506e-01,-1.667964501047367043e-01,1.834967666529477293e-01,1.672680107461826382e-01,-3.610560173186959432e+00,-1.156104935882987794e+00,2.985398493915647836e-02
5.313572416940119947e-01,3.186467913879396652e-01,-7.559432362815268203e-01,-8.770609548900024643e-01,-3.416549060360335455e-01,2.251594962054024873e-01,1.341728905646143166e-01,-3.420927883673990699e+00,-1.149650602748271355e+00,2.673266376224140567e-02
5.185700788716248733e-01,3.528010630739614739e-01,-7.676557067723945860e-01,-8.271800478132783629e-01,-4.797318870177253447e-01,2.246523107052058321e-01,7.344440839268155663e-02,-3.166332374776177350e+00,-1.060730406425034245e+00,3.942865649716209044e-03
5.133554744386612523e-01,2.565890539274156001e-01,-7.198346752485889066e-01,-9.205859750783316198e-01,-1.805498158273179665e-01,1.950234234413835144e-01,1.824599871463312983e-01,-3.634787966438477902e+00,-1.183924011507445195e+00,4.291902845322272120e-02
5.516446028017968350e-01,3.890360473940150943e-01,-7.873292330360054381e-01,-8.378320740870016659e-01,-4.367756034618228700e-01,2.594256317457993011e-01,1.312674860257905252e-01,-3.340463118080537974e+00,-1.182079384497130237e+00,5.216478084096592277e-02
4.598857568233960524e-01,2.714505521569084423e-01,-7.159454481045181007e-01,-8.511749102077553752e-01,-3.924094910544456694e-01,1.777405903642162444e-01,5.604632296275054160e-02,-3.115090922543478413e+00,-9.488944525158763410e-01,-3.047536377215130307e-02
5.314837716897311548e-01,3.640231102061404211e-01,-7.625593078828855065e-01,-8.472168611564284690e-01,-3.520820137624768309e-01,2.296426761692137164e-01,1.398725965190037446e-01,-3.432241116363488054e+00,-1.181927878419710476e+00,5.769506746513083234e-02
6.006622671962495996e-01,3.442831556267841875e-01,-7.596111283306927753e-01,-9.500388528576739766e-01,-1.213419143340366546e-01,2.907573291897758150e-01,2.570752257604911883e-01,-3.947692788410126052e+00,-1.434176207537898096e+00,1.040950633441909412e-01
6.915484270497257446e-01,6.328547204556079775e-01,-9.214033074088362474e-01,-7.230429315785928956e-01,-8.790337166960703330e-01,4.142095634627467882e-01,4.416761793561511940e-02,-2.998387985963753444e+00,-1.298174625612568578e+00,3.923134134563602271e-02
5.778922110806690160e-01,6.672109222292027519e-01,-9.564226149831766000e-01,-6.293266395983356798e-01,-1.048820518747806796e+00,3.836471432158591321e-01,-2.708397726964663138e-04,-2.406707568649433693e+00,-9.816363553165293743e-01,1.789253878093473304e-02
3.730911830049107869e-01,1.758927333309642238e-01,-6.635431546608411280e-01,-7.776821786436713957e-01,-5.341738653960088623e-01,1.368856118636303243e-01,-1.200618590824456960e-01,-2.421415006855900831e+00,-4.985592667719100368e-01,-1.765667435695723320e-01
4.879692663022646149e-01,4.906120137521076674e-01,-8.442479552682681243e-01,-6.571866567093439526e-01,-8.448596459552005777e-01,2.959632378212613824e-01,-6.522258079283312082e-02,-2.312236635818325947e+00,-7.344147549146896603e-01,-4.993811991773056125e-02
4.016014603338698974e-01,2.923400353644598493e-01,-7.293231688400336754e-01,-7.317939236605538467e-01,-6.233496290579312316e-01,1.622438017002877098e-01,-6.933668020939584564e-02,-2.488013903086758294e+00,-6.240921533974944646e-01,-9.273144017847885501e-02
4.829604465827751492e-01,5.144384438553577521e-01,-8.488209445190556535e-01,-6.219634024586641052e-01,-8.558195310798062394e-01,2.753651741850422496e-01,-3.855899945799318163e-02,-2.386396643228265724e+00,-7.702480498406585330e-01,-1.249444799790380006e-02
5.316564011878335272e-01,4.208623401765644312e-01,-8.139066015217493177e-01,-6.730451112576032457e-01,-8.262959672206786621e-01,3.569795265087881142e-01,-1.199532386902578823e-01,-2.220672426886103779e+00,-6.361257034251369680e-01,-1.291769438242520995e-01
5.158793022980783238e-01,5.467578555658295647e-01,-8.555975392081640596e-01,-5.877445563675260942e-01,-9.153527040565786477e-01,3.046313816627371773e-01,-8.595607924451897919e-02,-2.301706903956542760e+00,-7.597059690007977872e-01,-4.421063751466314251e-02
3.714128804052949651e-01,3.138224879789052180e-01,-7.066786644557758734e-01,-6.410938559190227926e-01,-6.024313181410340112e-01,1.707952845934497532e-01,-1.018845767720462647e-01,-2.305823711970107492e+00,-4.918490847855194747e-01,-9.200842110081133840e-02
4.519478961252029747e-01,5.071436536292194264e-01,-8.535755918390532937e-01,-6.398720030269562375e-01,-8.337715387810802348e-01,2.399769253866614049e-01,-3.188454890017113075e-02,-2.409159331489530764e+00,-7.558049388994643181e-01,-1.226605615024900856e-02
4.365395385831070674e-01,3.525564662524325321e-01,-7.710015852254921143e-01,-6.930947185611397998e-01,-7.140828071869732563e-01,2.328859113163462002e-01,-9.853872830940856031e-02,-2.316042732094101719e+00,-5.837824792217953807e-01,-1.117818947755761239e-01
7.999877281547124186e-01,7.297806254727743358e-01,-9.544332417398297963e-01,-6.489077623965506803e-01,-1.147487801359611481e+00,6.837388618346441627e-01,-1.603288652366399170e-01,-2.213757896420159632e+00,-1.041739843411533917e+00,-1.275811619751524295e-01
5.751412061498581973e-01,4.378308359007019313e-01,-8.079041882952815445e-01,-7.419105144826361187e-01,-8.010793134356494205e-01,3.698856356100629350e-01,-1.065032965187493741e-01,-2.477133303539847731e+00,-8.358414432406529038e-01,-1.351275599554115359e-01
5.786001741445019331e-01,5.617923932722980185e-01,-8.532916181816245782e-01,-6.883652423879450533e-01,-8.074528354022143528e-01,3.780371290766448289e-01,1.954130079173590096e-03,-2.685864181925242011e+00,-1.029457348581658271e+00,2.062770247350574626e-02
5.413198746991370047e-01,5.236980462739052600e-01,-8.132624101366434655e-01,-6.743594866088165052e-01,-8.002901488792202311e-01,3.685514086927875743e-01,-6.311839220683942986e-02,-2.449816857710789719e+00,-8.880999102982628512e-01,-3.893435777872182590e-02
4.715504366398394764e-01,3.145679337124203667e-01,-7.165809631480927200e-01,-7.702844455937896129e-01,-6.288665578577160575e-01,2.691083305144517102e-01,-1.158735575400162421e-01,-2.480298459119028465e+00,-6.993724055455258215e-01,-1.526620141200115965e-01
4.627864263494313457e-01,3.544899856195133370e-01,-7.353731835919501414e-01,-7.679496944355523880e-01,-5.678139581287922066e-01,2.434950052974773349e-01,-2.100204749197879389e-02,-2.723093488312305244e+00,-8.386310534295400299e-01,-5.532925091524640987e-02
5.926397190029610851e-01,3.531237388412702405e-01,-7.373267186285342722e-01,-7.511589808968033299e-01,-7.149497011106863420e-01,4.458435820202544808e-01,-2.129825832997380985e-01,-2.252414515802319439e+00,-6.473689956174553117e-01,-2.463992231297700286e-01
6.954178261289090113e-01,5.595750326572408451e-01,-8.587573165021366028e-01,-6.894634355335974574e-01,-9.616559714036072570e-01,5.130023622378425685e-01,-1.582334818443990321e-01,-2.373064194274681515e+00,-9.369197607927856053e-01,-1.492756920239140805e-01
3.800730781963412297e-01,6.909019726924239269e-01,-8.387172899557691075e-01,-4.905164103900373496e-01,-5.787227533453072059e-01,8.363583801069911228e-02,2.337727067470968256e-01,-2.914846991208670524e+00,-1.209544135852995250e+00,3.396538726643862915e-01
3.884148812268946593e-01,6.397654499318492505e-01,-8.226431204841359035e-01,-5.299903077544199093e-01,-5.976206257615206408e-01,1.365097851659561601e-01,1.835137708780739396e-01,-2.899830363272808409e+00,-1.110953578625906601e+00,2.599251915970531845e-01
3.388654056679517024e-01,6.754832226838746179e-01,-8.230829258120263558e-01,-5.017960642643461977e-01,-4.857406181327515449e-01,6.672670265245990440e-02,2.548201531127053387e-01,-2.987747420172338852e+00,-1.179120362504346264e+00,3.432044498640791086e-01
2.163224156065565729e-01,1.171322008391932901e+00,-9.780067012673500093e-01,-1.719166943042096662e-01,-4.314462639862328142e-01,-1.461084304879835261e-01,4.238792908443083651e-01,-3.583112451575194868e+00,-1.582118784910202081e+00,6.682869711069054919e-01
5.063027354036468974e-01,7.214073669555560731e-01,-8.927940366427594698e-01,-5.853971001341491398e-01,-5.535344713327294830e-01,2.355556767691894260e-01,3.025326110273496294e-01,-3.284958809170519523e+00,-1.428926082306320122e+00,3.278904691824125472e-01
4.002518970587236047e-01,7.346345450649837128e-01,-8.403857951089195311e-01,-4.808037128533430571e-01,-4.661048850498562546e-01,1.090608442490340058e-01,3.082560969307722720e-01,-3.203769006493422111e+00,-1.352278432533208674e+00,4.040126353404850379e-01
3.537295383396334425e-01,7.248865987398207533e-01,-8.338134557387441026e-01,-4.760672426089079812e-01,-4.593947032102296824e-01,5.340176102147698584e-02,2.869588368347305019e-01,-3.121965449983548524e+00,-1.291677843189091179e+00,3.845551431445587975e-01
4.977885324342651852e-01,6.915535110463186808e-01,-8.641014570669292016e-01,-6.187289000781562853e-01,-4.426770927019859081e-01,2.195969722155418635e-01,3.146133366983812074e-01,-3.449095014331605036e+00,-1.462669475741153580e+00,3.313616395590238128e-01
3.982792876907866320e-01,8.729209026549082928e-01,-9.437569975894645191e-01,-4.134582824114031441e-01,-7.309340262292117751e-01,1.123533772481318249e-01,2.587243050468904237e-01,-2.943080605238485248e+00,-1.306369488524184774e+00,4.096479232701304429e-01
3.969057638871488214e-01,8.477663770103048835e-01,-9.518717362661452963e-01,-4.466647147698751263e-01,-7.286034864202853845e-01,1.281540163833028156e-01,2.547959229219062260e-01,-2.929474087696000151e+00,-1.262789313544846248e+00,3.847396150406283133e-01
4.552345063771575662e-01,9.111241511323062703e-01,-9.859358457583745627e-01,-4.196444229163737716e-01,-8.393412625800262816e-01,1.940944611020981314e-01,2.485015378946254239e-01,-2.801009556808353285e+00,-1.325525921690909881e+00,3.869799848410018783e-01
3.897826989201357839e-01,9.606979801354430526e-01,-9.860599950326256469e-01,-3.549378182363523981e-01,-8.277760037078729649e-01,1.279910096122656438e-01,2.438662372480417950e-01,-2.796584442470532395e+00,-1.280492328406681590e+00,4.265922531681725638e-01
-9.591007732600725921e-01,2.264088681665226144e+00,-1.014377254487807356e+00,1.484280519048006397e+00,-2.737903612569851930e-01,-1.581877283340284102e+00,5.161408136769136679e-01,-2.487019608305360840e+00,-9.909816206741669520e-01,1.525245143789703217e+00
-7.090239052304352363e-01,1.870405862612282144e+00,-9.724258999229330458e-01,9.885598745303311174e-01,-3.502283624287532704e-01,-1.232486672066806177e+00,3.896353482500448107e-01,-2.468954157088286916e+00,-8.927870091644374284e-01,1.195147523816624480e+00
-1.950354485225393175e-01,1.480277084843382163e+00,-9.090065950722129307e-01,5.225421208511792370e-01,-4.711585762291655155e-01,-6.585679729896809498e-01,3.145692178722608312e-01,-2.432558941728156565e+00,-1.096669845473168259e+00,9.380819922630380114e-01
-2.854512572086277955e-01,1.609109780564521364e+00,-1.019791756098109792e+00,5.392179325096393416e-01,-6.423934597999633178e-01,-6.349929959590526751e-01,2.400148501800496992e-01,-2.512172067849967050e+00,-8.967431496491873322e-01,8.323526211179741452e-01
-3.216093623013404068e-01,1.509238930423735248e+00,-8.915077591161664206e-01,6.199215914213569434e-01,-3.885320578449403817e-01,-8.019310804979341567e-01,3.530553026753447399e-01,-2.461828760282074313e+00,-1.024340136683441038e+00,9.978684196399896233e-01
-5.731325481339266670e-01,1.806816243683840417e+00,-1.021901583607024877e+00,7.607403376062411571e-01,-4.527536579222796176e-01,-1.048938132673247203e+00,4.184339515603811566e-01,-2.577997731472216891e+00,-1.055388181950714488e+00,1.138006993583013493e+00
-2.070393218250531076e-01,1.298076371201983381e+00,-8.765217353515141196e-01,3.379950294644456510e-01,-5.051075445205336356e-01,-6.326870607460755025e-01,3.154825374988859399e-01,-2.513156972297007297e+00,-1.013320486791122743e+00,8.417422841458795935e-01
-4.384993315712399364e-01,1.372685688866024378e+00,-8.826085909818099928e-01,4.497049520360720254e-01,-3.015704075182772392e-01,-8.162228909972286672e-01,2.361921336551880413e-01,-2.586168336543167801e+00,-6.736327551018540527e-01,7.818175198680850091e-01
4.544397125632351209e-01,6.590182201342386081e-01,-8.687493509666511793e-01,-5.697736847660144210e-01,-6.777077180418169533e-01,2.632082077838379108e-01,1.722012624113312129e-01,-2.872803854388871425e+00,-1.108677575066670862e+00,2.137438628476560076e-01
2.994189995066098842e-01,5.398061607202357948e-01,-7.720840678943710067e-01,-5.512304962943197495e-01,-5.038881673537124462e-01,1.320842839602308638e-01,1.842831381712810301e-01,-2.750575169807502274e+00,-8.910677390249445162e-01,2.165634125661950460e-01
5.461307051685475589e-01,7.497407661266115575e-01,-9.195561768078062137e-01,-5.402062047568479963e-01,-7.742228448964597609e-01,3.049015351512572858e-01,1.547720175022632150e-01,-2.970114427901819010e+00,-1.258347150126571945e+00,2.173069729977476772e-01
4.947981341374366737e-01,4.893508463418096421e-01,-8.034809738858385009e-01,-6.747349989171159690e-01,-6.498929052871121881e-01,2.644952245482832254e-01,6.924885215890894119e-02,-2.847192412731274214e+00,-9.979731266595651684e-01,6.697910737358814259e-02
4.463425115083722861e-01,4.922404381810274177e-01,-7.854253539864025635e-01,-6.522601478701811617e-01,-5.443435567321681656e-01,1.891223041953106754e-01,1.204967469903595739e-01,-2.980012238168203265e+00,-1.038836514145297540e+00,1.343158798902626128e-01
5.392783088058014096e-01,4.992358651496927591e-01,-8.123086381989856886e-01,-7.030607532077238764e-01,-6.654984707740541072e-01,2.966069999622992226e-01,5.745269199855654318e-02,-2.924290869496713796e+00,-1.072553881299759260e+00,6.135747689293213902e-02
5.845593582575451252e-01,6.535806934116010769e-01,-9.096204823365749981e-01,-6.889899269477003374e-01,-6.741922001439293322e-01,3.059568207634882353e-01,1.402105508203799755e-01,-3.232089308872946543e+00,-1.311379096340042683e+00,1.567366466228649058e-01
4.717610094594369974e-01,2.989133974623597867e-01,-7.247055140534638396e-01,-8.296273943326897271e-01,-3.934425369455011867e-01,1.820217928394491091e-01,7.835119470436001377e-02,-3.163235149433213600e+00,-9.964642073177507609e-01,5.595834944348822282e-03
3.929787236752151913e-01,3.611732198581438791e-01,-7.238429330511886306e-01,-7.162070211635580552e-01,-4.784965996073251016e-01,1.916922703101970049e-01,8.209780813597496174e-02,-2.811509320340717544e+00,-8.468507971736258799e-01,4.187084011890826463e-02
4.982937287066425691e-01,5.169196821760694283e-01,-8.177885799032090786e-01,-6.848905786925393313e-01,-5.924958645251726663e-01,2.282321303025213466e-01,9.703167744500093561e-02,-3.016400944612665835e+00,-1.095631683449366456e+00,9.982225285359641598e-02
9.330349413087911659e-01,4.070983102593848657e-01,-8.096085977465671268e-01,-1.474323692339136516e+00,1.046031008280769115e+00,6.370630349215569144e-01,8.161143787412148409e-01,-6.533040943515085353e+00,-2.762904775664949852e+00,2.953931493375065997e-01
8.827915304351591219e-01,3.473816160042159651e-01,-7.756516084238809228e-01,-1.484294645219312425e+00,1.113518060953872624e+00,5.953462992925320219e-01,8.131328723309402262e-01,-6.519405175915262696e+00,-2.670359501951059311e+00,2.802299064491394764e-01
9.526537050093950576e-01,4.010113037897873878e-01,-7.941832884800585912e-01,-1.561800152533429298e+00,1.309165234420735846e+00,6.603496897151337475e-01,9.115823329182757284e-01,-6.985778338387949482e+00,-2.963707143396413279e+00,3.261002772737050526e-01
8.367764446202349271e-01,2.364880611599393945e-01,-7.177519773685837601e-01,-1.496771534339431442e+00,1.134195687183385592e+00,5.518377983470867942e-01,7.724445328329858640e-01,-6.359241516309856124e+00,-2.508833028286146849e+00,2.302743568940346097e-01
8.186791893165848988e-01,2.732824392328996876e-01,-7.195921003466335675e-01,-1.496679616431167759e+00,1.225616304603686979e+00,5.220156038466292614e-01,8.189982217036284595e-01,-6.499722506100196640e+00,-2.602347176493391867e+00,2.786406934893985721e-01
9.055521944944499024e-01,3.191846334783330352e-01,-7.613035257117205523e-01,-1.545425081177954629e+00,1.238789908023042674e+00,6.188429027050720288e-01,8.476486871512113330e-01,-6.734171405491037099e+00,-2.757049250141563324e+00,2.757884231936749142e-01
1.009750458341364343e+00,4.215441796181952361e-01,-8.287373189767432979e-01,-1.557180132310932441e+00,1.182607262150418670e+00,7.259439455066571956e-01,8.895751865073577846e-01,-6.904008694645090038e+00,-2.963892206490460701e+00,3.022893607940893013e-01
8.431677168948609191e-01,4.996602444279830690e-01,-8.271085388590221354e-01,-1.351708322028964293e+00,9.859277930488657971e-01,5.342472928653005937e-01,8.034592409939163016e-01,-6.399724277333534772e+00,-2.690297835856117814e+00,3.492594456704219419e-01
8.743641230698709910e-01,3.175107629900182915e-01,-7.310023593898291594e-01,-1.480482848513859029e+00,1.198282285650702939e+00,5.498888032112967394e-01,8.421969862199966128e-01,-6.500141658789828192e+00,-2.740713604432512440e+00,3.099155970169643060e-01
1.010724127434021069e+00,4.171915351896766100e-01,-8.467657504140212454e-01,-1.515711850266763694e+00,1.006923667697107616e+00,7.167381308024032283e-01,8.378661869350146896e-01,-6.615847065343868572e+00,-2.854030001342830136e+00,2.770854905016330583e-01
9.846307952100752381e-01,2.588344240737625590e-01,-7.302904787303197143e-01,-1.716586632361250864e+00,1.610685379470873979e+00,7.010284909478029514e-01,9.721884960932770658e-01,-7.408721731547995404e+00,-3.051922814579929089e+00,2.736276248456879223e-01
6.783017813847566080e-01,7.129923059994534018e-01,-9.537089197695788334e-01,-5.904522571777020001e-01,-1.003426155785571705e+00,5.372606658549970993e-01,-2.550846884865702949e-02,-2.394083085383190035e+00,-9.986208698037800646e-01,1.175566939245659658e-02
5.476709510754345089e-01,5.819071188012329143e-01,-8.573948961196816709e-01,-6.190036890961925220e-01,-8.158992355927809914e-01,3.560824377562576415e-01,-5.429955735421696655e-02,-2.442066308568942024e+00,-8.722728217381439109e-01,-2.506057402459841571e-02
5.118942420686336536e-01,3.880144095856953856e-01,-7.864079846641032212e-01,-7.465284133870693228e-01,-6.783799450654404151e-01,3.495964141671703551e-01,-6.437138318002415260e-02,-2.447538063036762246e+00,-7.209178284825115135e-01,-1.055869676000232016e-01
6.785219896989269639e-01,1.089534155884125832e+00,-1.108617708085339437e+00,-4.166254597507988988e-01,-1.229464487030615283e+00,5.333751489722724504e-01,9.058178314255843633e-02,-2.525309086122427438e+00,-1.336595829408982361e+00,2.247352023577951219e-01
5.232106316175534344e-01,5.471428859398889122e-01,-8.554657197635640031e-01,-6.517944757451489268e-01,-7.624265117356827659e-01,3.318460082151981072e-01,3.275702191683121239e-02,-2.559735526545139805e+00,-9.234947951645505748e-01,4.117506868401225179e-02
5.496768618274078255e-01,5.105531721229493725e-01,-8.300923970701616916e-01,-6.391980002003342376e-01,-7.545904866709599590e-01,3.745757982627231364e-01,-3.001825994240579429e-02,-2.451832537005003587e+00,-8.257352557735091469e-01,-2.132320949800220120e-02
5.411174179522280081e-01,7.763665883187875760e-01,-9.186315053135928332e-01,-4.438301387480320659e-01,-8.184149073103454963e-01,3.705534436754916450e-01,1.603598677460558314e-02,-2.483749507444216853e+00,-9.511553584598311240e-01,1.147047942435413664e-01
4.582178825128772615e-01,1.847354136961963378e-01,-6.794247345360870938e-01,-8.099084403980409963e-01,-4.908879849154986763e-01,2.859031173227145617e-01,-1.324524521587727155e-01,-2.391982548835502875e+00,-4.986329279429890793e-01,-2.167985677547755452e-01
7.595207726436604689e-01,8.401625164090460451e-01,-1.012633449737141422e+00,-5.267103593857702659e-01,-1.150376935586671756e+00,6.040240101546496820e-01,-1.866563159254259335e-02,-2.408113056882023262e+00,-1.144392286817673021e+00,5.299538719581037283e-02
7.327284286384979639e-01,7.258290817768250358e-01,-9.655759418616860490e-01,-5.977754299820197126e-01,-1.055449324387669474e+00,5.906402073904531980e-01,-4.382187219477119006e-02,-2.387368558618851111e+00,-1.038182712524613915e+00,-1.986910127661056097e-02
3.751741481466659422e-01,4.287408539367140725e-01,-7.551929611247532037e-01,-6.566998870322130477e-01,-5.103378460275710404e-01,1.648666029928812782e-01,6.680733117158482726e-02,-2.725759394497189625e+00,-8.123444653376949987e-01,6.878250421735991604e-02
5.708302447735296159e-01,4.676021350453433700e-01,-8.078970072661737500e-01,-6.874587398885877443e-01,-7.392002075460627486e-01,4.004071186020147222e-01,-7.337724838697297358e-02,-2.459267119750273345e+00,-8.044628455618411111e-01,-8.283360418467532182e-02
5.109936129529292215e-01,3.739144170635194664e-01,-7.789402508660643321e-01,-7.379630039364728500e-01,-6.597501673564103442e-01,3.073398264440211913e-01,-5.589781225132489650e-02,-2.541219623734023880e+00,-7.489068013533596302e-01,-9.370297705699812130e-02
5.751947334034496206e-01,5.859507612768638518e-01,-8.714321560145035228e-01,-6.121438362840760927e-01,-8.221716406937502608e-01,4.133857555306071352e-01,-2.758916864215017837e-03,-2.488426878552725263e+00,-8.927508086675427501e-01,1.832088259724302601e-02
7.793023105734036005e-01,1.099660451622892943e+00,-1.102162563528036543e+00,-3.577168024745911445e-01,-1.328017774234837800e+00,6.087396098273688549e-01,-8.909439699400955454e-03,-2.352526270068596492e+00,-1.301212133097771284e+00,1.684766425045641780e-01
8.321653523641304728e-01,1.259897733872222148e+00,-1.165889023904282285e+00,-3.067483844464455878e-01,-1.469414047374300258e+00,6.673702267830804447e-01,8.325174335300489920e-03,-2.388734548621939346e+00,-1.471161618228364221e+00,2.101426718341065369e-01
5.699234727512378917e-01,8.377680123899260423e-01,-9.815649480971634366e-01,-4.820668008686556094e-01,-9.969906965964676626e-01,3.823331883562734457e-01,2.301018030218803315e-02,-2.466006642713960417e+00,-1.056420803226496563e+00,1.329116736864276727e-01
7.022495437343355684e-01,8.214307416211211743e-01,-9.492499898065294150e-01,-4.731355754744739350e-01,-9.929662631404874151e-01,5.400436546104312452e-01,-8.079409535067851034e-02,-2.362898184192793849e+00,-1.028630072445321453e+00,3.287247167293196048e-02
6.374778277549829619e-01,1.224193653903542067e+00,-1.155967658413386667e+00,-3.432658062207588623e-01,-1.280878185748311138e+00,4.618537352148411324e-01,1.277752391435704182e-01,-2.586647686194184725e+00,-1.446796911407965514e+00,3.192062015877064618e-01
7.399067737704834169e-01,1.231788558259401034e+00,-1.206748466026989375e+00,-3.875339830708758315e-01,-1.390742593636195679e+00,5.616906733014175312e-01,7.051808855259872333e-02,-2.517704470918811221e+00,-1.464853529297204249e+00,2.083938955423828288e-01
5.422472910622919695e-01,7.542519153871174442e-01,-9.767605642783798725e-01,-5.482229310204234096e-01,-9.450448319415633014e-01,3.247288281095617180e-01,-3.789286876137173271e-02,-2.448267948341016353e+00,-9.428551633185758840e-01,1.473160788067173071e-02
7.525740805383872578e-01,7.491654233550031350e-01,-9.941620629149552357e-01,-5.810209538106113625e-01,-1.024124389110087963e+00,6.007211201811120116e-01,-9.931631885234640245e-02,-2.277249230686432924e+00,-9.636595167380670457e-01,-7.448621923669679346e-02
7.256237370890157301e-01,8.908634760502586181e-01,-1.046160951365126879e+00,-5.486244045531305513e-01,-1.235265464327553353e+00,5.597581907597476425e-01,-8.157226198281976315e-02,-2.271719232948087530e+00,-1.126851952354994468e+00,-1.679917357636363448e-02
7.492322896293660550e-01,1.033025309545740456e+00,-1.144276130559707338e+00,-5.221731542135938930e-01,-1.329852178841107735e+00,5.911113505895007059e-01,3.376053857625230942e-02,-2.441293240862615122e+00,-1.315157329735642255e+00,8.778040192627813154e-02
6.926392180448035507e-01,9.368054966046647225e-01,-1.040223762183782652e+00,-4.344718459261320831e-01,-1.140624922398361107e+00,4.994790795970663888e-01,-9.888095051686500436e-02,-2.327573756235560953e+00,-1.053405726743224191e+00,2.193087776986366380e-02
6.815460761060171402e-01,9.852824419356003283e-01,-1.086867262086347763e+00,-4.615023769840423951e-01,-1.256853789250488740e+00,5.128836188887953007e-01,-6.507360541112731933e-02,-2.226167014682445711e+00,-1.101821076037559965e+00,2.928064640747616090e-02
8.744135559434262905e-01,1.271038292615209508e+00,-1.241180644385604825e+00,-3.827161320029388580e-01,-1.588122980893010627e+00,7.438780014496492177e-01,-1.406617232780855986e-03,-2.210699419794810883e+00,-1.441717114892866025e+00,1.156706037829058897e-01
-3.496705245126109918e-01,1.438944762798423760e+00,-8.169044856558685952e-01,6.624814055822931813e-01,-3.479171855884741760e-01,-7.582546851494661455e-01,3.426966414172813447e-01,-2.333443470275976317e+00,-8.895852412294208422e-01,9.359954854086749432e-01
-6.377612985984748573e-01,1.891166203087266684e+00,-9.614622659488443190e-01,1.042772629171026422e+00,-3.907458321117036060e-01,-1.095299337932880812e+00,4.438639324940109043e-01,-2.447251129883606602e+00,-9.574190940608984235e-01,1.205489860577922290e+00
-6.766837450587159797e-01,2.036743076293324961e+00,-9.639255972736738842e-01,1.264502903973483416e+00,-3.512783719783934555e-01,-1.186443711275279700e+00,4.619178081723455120e-01,-2.431186504173639573e+00,-9.923704078973832887e-01,1.311839423394838722e+00
